ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Project Exemption Reason,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Forest Clearance Present Owners,Village Code,Employment (Construction),proposal_url,Plot Number,KML URLs,District,Project Description,Employment (Operational)
50243625,New,IA/DL/INFRA2/464396/2024,2024-02-28T12:32:54.575+00:00,2024-12-11T09:35:08.242+00:00,EC Granted,0.464,9583.0, R B SETH JESSA RAM & BROS CHARITABLE HOSPITAL TRUST,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Proposed Jessa Ram Hospital, Karol Bagh, New Delhi",DELHI,Karol Bagh,NA,,DPCC/SEIAA-IV/P2/C-475/DL/2024,,Non - Linear,0.464,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-03-01T14:41:10.476+00:00,,,,,,,,,,,,,0,6096.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=50243625,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=50241512&refType=caf&uuid=86d49eaa-a809-496c-947e-fe911daa2682&version=1.2,Central,"Proposed Jessa Ram Hospital, Karol Bagh New Delhi. The total plot area of the project is 4640 sq.m. Main use of the building will be as Hospital building. The total plot area of the project is 4640 sq.m and builtup area will be 27380 m2.",18450.0
49055183,Expansion,IA/DL/INFRA2/463760/2024,2024-02-22T11:33:28.186+00:00,2024-04-10T06:13:36.954+00:00,Withdrawal Request Accepted,8.6872,6400.0, SOM PROJECTS PRIVATE LIMITED,EQMS Global Pvt. Ltd. formerly known as EQMS India Pvt. Ltd.,Environment clearance form,TOR,B2,Building / Construction ,"Upgradation and Renovation of District Centre at Bhikaji Cama Place, Delhi",DELHI,Vasant Vihar,MOHD. PUR MUNIRKA,,,,Non - Linear,8.6872,0.0,8.6872,0.0,0.0,0.0,0.0,6400.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-03-05T10:13:21.983+00:00,,,,,,,,,,,,,0,153300.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=49055183,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=49050473&refType=caf&uuid=d185078a-3e47-4035-b7a4-5c5ee3ac7272&version=1.1,New Delhi,"The existing district center was developed in 1988 by DDA at Bhikaji Cama Place i.e. before EIA notification 1994 and 2006. Hence, EIA notification was not applicable to the project and Environment Clearance was not obtained. Now, DDA through M/s SOM Project Pvt Ltd are going for Upgradation and Renovation of some structures partially flooring, plastering etc. and construction of some additional shops. The Existing built- up area is 23883 sqm, while other details are not available for existing area. The proposed built-up area will be 1452 sqm. After construction and renovation, the total built-up area will be 25335 sqm. Since the total built-up area after upgradation & renovation is more than 20,000 m2 but less than 1,50, 000 m2, therefore the project is applied under Category B, Schedule 8 (a) of EIA notification 2006, & its amendments.",0.0
48465018,New,IA/DL/INFRA2/463488/2024,2024-02-20T11:00:37.047+00:00,,Proposal returned in present form,,, ALL INDIA INSTITUTE OF MEDICAL SCIENCE,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Construction of 150 Bedded Critical Care Hospital Block Building at AIIMS Trauma Center, New Delhi",DELHI,,,,DPCC/SEIAA-IV/P2/C-487/DL/2024,,,,,,,,,,,,,,,,,,,2024-03-20T06:28:56.277+00:00,,,,,,,,,,,,,,,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=48465018,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=48463997&refType=caf&uuid=9a7e469d-5d98-47dd-b232-ebec709ac5c2&version=1.0,,"The Proposed project Construction of 150 Bedded Critical Care Hospital Block Building at AIIMS Trauma Center, New Delhi. The total plot area of the project is 4014 m2 and built-up area will be 28377.3 sqm",
44783739,New,IA/DL/INFRA2/462047/2024,2024-02-07T10:40:50.040+00:00,,Forwarded to MS,20.3965,53000.0, WORLDSTREET SPORTS CENTER LIMITED,,Environment clearance form,EC,B1,,Development of Integrated Multi-Sports Arena,DELHI,Dwarka,AMBER HERI,,DPCC/SEIAA-IV/P2/C-472/DL/2024,,Hybrid,20.3965,0.0,20.3965,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,No alternate site has been examined. The Land is allotted by Delhi Development Authority for Development of integrated multi sports Arena,NO,NO,NO,2024-02-07T18:32:45.287+00:00,Building or Construction projects or Area Development projects or Townships,,,,,,,,,,,,0,365000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=44783739,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4181902&refType=caf&uuid=a70cf75e-1923-4faa-a69e-fce300fd7ea8&version=1.0,South West,"The plot area is 248610.53 sqm (61.43 Acres), net plot area after deducting reserved area for Trumpet as per Zonal Plan & STP and canal area is 203,965.153 sqm (50.40 Acres) and the built-up area will be 268474.92 sqm.",418180500.0
43141329,New,IA/DL/IND1/460585/2024,2024-02-01T07:19:31.898+00:00,,DELISTED_BY_SYSTEM,8.5,45000.0, INHARA,,Environment clearance form,TOR,B1,Metallurgical Industries (ferrous and non ferrous),Ewaste Ecopark - 2,DELHI,Narela,HOLAMBIKALAN,IA-J-11011/387/2024-IA-II(IND-I),,,Linear,8.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-02-01T13:23:57.136+00:00,,,,,,,,,,,,,63895,10200.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=43141329,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=43138303&refType=caf&uuid=3bc757cc-6bd1-4764-98fa-9f3bb364a6cd&version=1.0,North,"Integrated E-Waste Management Facility ( including activities such as E-Waste collection, dismantling, refurbishing and recycling including resource recovery.",540030.0
42888140,New,IA/DL/INFRA2/460533/2024,2024-01-31T13:35:05.850+00:00,2024-11-16T05:59:18.201+00:00,EC Granted,0.753,10415.0, AMBITION HOMES PRIVATE LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"PROPOSED GROUP HOUSING, PROJECT AT PLOT NO. PKT-02(B) POCKET-2/ BLOCK-B SECTOR - 32, ROHINI, DELHI",DELHI,Narela,PANSALI,,DPCC/SEIAA-IV/P2/C-474/DL/2024,PKT-02(b) Pocket-2/ Block-B ,Non - Linear,0.753,0.0,0.753,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-03-02T09:36:24.018+00:00,,,,,,,,,,,,,63904,15200.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=42888140,PKT-02(b) Pocket-2/ Block-B ,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=42887896&refType=caf&uuid=14e36004-f49c-457a-ac04-32b53c59de08&version=1.0,North,"Proposed Group Housing, Project at Plot No. PKT-02(b) Pocket-2/ Block-B Sector - 32, Rohini, Delhi. The total plot area of the project is 7530 sq.m and built-up area 48538.07 sqm",10970.0
40787705,New,SIA/DL/INFRA2/459641/2024,2024-01-23T11:38:17.965+00:00,,Under Verification,2.7913,44628.0, NBCC (INDIA) LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Environment Clearance for Redevelopment of DTC colony at Shadipur, New Delhi. ",DELHI,Patel Nagar,KHAMPUR RAYA,,,"DTC colony, Shadipur",Non - Linear,2.7913,0.0,2.7913,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-13T12:23:33.816+00:00,,,,,,,,,,,,,0,15240.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=40787705,"DTC colony, Shadipur",https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=40785631&refType=caf&uuid=fbe1b451-1453-4230-b317-f8b412250ed7&version=1.0,West,"Redevelopment of DTC colony at Shadipur, New Delhi. The land was transferred from DMRC for development of Group Housing Project. The total gross plot area of the project is 27913.65 sq.m., the net plot area of the project is 25739.01 sqm and the built-up area will be 115154 sqm. The project site is earmarked for Residential development as per the local development plan and is being developed as per the local building bye laws.",10970.0
40771575,New,SIA/DL/INFRA2/459579/2024,2024-01-23T07:10:34.786+00:00,,DELISTED_BY_SYSTEM,3.0,8405.0,ROHIT GUPTA,P and M Solutions,Environment clearance form,TOR,B2,Building / Construction ,Proposed Modification and Alteration to the Existing Motel Building “Tivoli Garden”,DELHI,Saket,CHHATERPUR,,DPCC/SEIAA-IV/C-492/DL/2024,,Non - Linear,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-07-15T12:05:53.547+00:00,,,,,,,,,,,,,64063,18250.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=40771575,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=40008237&refType=caf&uuid=c3f2549e-d02b-4452-8963-fea0c8e0aebb&version=1.4,South,"Kh. No. 646/1, 646/2, 647, 648, 649, 650, 651, 652/1, 652/2, 652/3 & 653 at Village Chattarpur, Tehsil Maharauli, New Delhi",18250.0
40527104,Amendment,SIA/DL/INFRA2/459534/2024,2024-01-22T10:44:22.945+00:00,,DELISTED_BY_SYSTEM,14.9856,16189.0, DELHI AGRICULTURAL MARKETING BOARD,,Application for Amendment in EC- Form-4,OTHER,B1,,"Setting up of Wholesale Market of Flowers (including wholesale Fruit & Vegetable Market and Multi-Level Parking) at IFC Ghazipur, NH-24, New Delhi by M/s Delhi Agricultural Marketing Board (DAMB)",DELHI,Preet Vihar,GAZIPUR,,DPCC/SEIAA-IV/P2/C-486/DL/2024,,Non - Linear,14.9856,0.0,14.9856,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Proposed project is for Amendment in Environment Clearance. ,NO,NO,NO,2024-04-01T11:52:05.980+00:00,Building or Construction projects or Area Development projects or Townships,,,,,,,,,,,,0,2025.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=40527104,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=39221140&refType=caf&uuid=af65a184-cd30-4aa1-858c-82ca08cd00fc&version=1.0,East,Amendment in EC. ,360620.0
39504140,New,IA/DL/INFRA2/459222/2024,2024-01-18T13:08:29.132+00:00,2024-09-23T07:08:44.763+00:00,Standard ToR Granted,2.7505,73920.0,BIRLA ESTATES PRIVATE LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B1,Townships/ Area Development Projects / Rehabilitation Centres,"PROPOSED GROUP HOUSING PROJECT LOCATED AT PLOT NO 82, BLOCK NO. B-II, MOHAN COOPERATIVE INDUSTRIAL ESTATE LTD., MATHURA ROAD, BADARPUR, NEW DELHI",DELHI,Kalkaji,PUL PEHALADPUR,21-432/2024-IA.III,DPCC/SEIAA-IV/P2/C-473(ToR)/DL/2024,"Plot no 82, Block No. B-II",Non - Linear,2.7505,0.0,2.7505,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-09-16T10:49:09.132+00:00,,,,,,,,,,,,,64082,15350.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=39504140,"Plot no 82, Block No. B-II",https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=39503619&refType=caf&uuid=25b828fc-22ca-48ec-9bb5-c67ad1ae64b6&version=1.1,South East,"Proposed Group Housing Project Located at Plot no 82, Block No. B-II, Mohan Cooperative Industrial Estate Ltd., Mathura Road, Badarpur, New Delhi. The total plot area of the project is 27504.78 sq.m and the built-up area of the project is 184457.45 sq.m.",152620.0
39496447,New,IA/DL/INFRA2/459191/2024,2024-01-18T11:04:38.388+00:00,2024-11-16T05:53:01.865+00:00,EC Granted,2.035,49000.0,AIRPORT LAND DEVELOPMENT - DELHI INTERNATIONAL AIRPORT LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"ENVIRONMENT CLEARANCE FOR THE CONSTRUCTION OF HOTEL BUILDING ASSET NO-3 AT HOSPITALITY DISTRICT, AEROCITY, IGI AIRPORT, NEW DELHI-1100037",DELHI,Vasant Vihar,MAHIPALPUR,,DPCC/SEIAA-IV/P2/C-477/DL/2024,Asset no.-3,Non - Linear,2.035,0.0,2.035,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-03-19T08:39:32.269+00:00,,,,,,,,,,,,,0,273000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=39496447,Asset no.-3,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=39492324&refType=caf&uuid=1cdbe659-c79a-47b1-8ba0-45fbf629ce81&version=1.1,New Delhi,"The Proposed hotel building project on total asset area measuring 20,352.85 sq.m. is proposed at Hospitality District, Aerocity, IGI Airport, New Delhi-1100037. The proposed site is for hotel development. ",641115.0
39153397,New,FP/DL/OTHERS/458849/2024,2024-01-16T04:22:16.036+00:00,,Pending at UA for Compliance Report,10.5145,408909.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,,Forest clearance form,,,,Construction of a road tunnel for NH-148AE with its approach and connection to NH-248BB in NCT of Delhi,DELHI,Vasant Vihar,SAMALKA,,,"3, 6, 7, 15",Linear,3.0,7.5145,10.5145,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-01-21T18:30:00.000+00:00,,,Non-forest Land,true,"National Highways Authority of India;Project Implementation Unit Dwarka 201 E/A, 2nd Floor, D-21 Corporate Park, Dwarka, Sector 21, New Delhi",Samalka Rajokari Rangpuri Masoodpur Mahipalpur,7,Central Government (Department/Autonomous body),Project Director,Dwarka,7,"NHAI,NHAI,NHAI,NHAI",64058,481855.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=39153397,"3, 6, 7, 15",https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2390374&refType=caf&uuid=ac1c7904-7753-4bcb-a440-167f48585c4d&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59061&refId=2390374&refType=FC&uuid=e29fd391-0ab6-433c-b899-487bf999a5bc&version=1.4;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2390374&refType=FC&uuid=9b180ebf-5b01-43ed-b772-ee03f50ba82b&version=1.0,New Delhi,National Highways Authority of India is developing NH-248BB (Dwarka Expressway) with its approaches and interchange at NH-48 and intends to connect it with NH-148AE (Nelson Mandela Marg) in Delhi. NH-248BB ends at the proposed interchange near Shivmurti at NH-48.,22.0
37607846,New,FP/DL/SCH/458153/2024,2024-01-09T13:54:37.440+00:00,,DELISTED_BY_SYSTEM,1.58,6700.0,"Ministry of Health & Family Welfare Dept.,Govt. of India",,Forest clearance form,,,,Construction of Boys Hostel for VMMC and Safdarjung Hospital at West Kidwai Nagar New Delhi,DELHI,Vasant Vihar,NA,,,,Non - Linear,0.0,1.58,1.58,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-02-07T18:30:00.000+00:00,,,Non-forest Land,true,"Dy. Director Admin. VMMC and Safdarjung Hospital, New Delhi",,7,Central Government (Department/Autonomous body),Dy. Director (Admin.),,7,DDA,0,247500.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=37607846,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=37606630&refType=caf&uuid=cf8ef786-3b98-4fd0-8436-0fba756a63d3&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59061&refId=37606630&refType=FC&uuid=c2d6fdb0-cf13-4991-9b10-92989f25fab3&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=37606630&refType=FC&uuid=b72e6161-08c7-4655-9de4-1e47c319c046&version=1.0,New Delhi,Construction of Boys Hostel for VMMC and safdarjung Hospital New Delhi,126000.0
32857859,Expansion,SIA/DL/INFRA2/456274/2023,2023-12-21T09:00:38.818+00:00,,DELISTED_BY_SYSTEM,4.053,36900.0, ALL INDIA INSTITUTE OF AYURVEDA,"Open Arch Design and Enviro Solutions LLP, Vashi",Environment clearance form,TOR,B2,Building / Construction ,"Environmental Clearance for Construction of All India Institute of Ayurveda at Sarita Vihar, New Delhi",DELHI,Sarita Vihar,MOLAR BAND,,DPCC/SEIAA-IV/P2/C-483/DL/2024,,Non - Linear,4.053,0.0,4.053,0.0,0.0,0.0,24065.0,12835.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-04-29T14:45:39.016+00:00,,,,,,,,,,,,,64085,30000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=32857859,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=32850207&refType=caf&uuid=19473586-f28e-4d02-9c2e-7963f4523ee8&version=1.0,South East,Expansion of Facility of All India Institute of Ayurveda,60000.0
30489956,New,FP/DL/ROAD/454933/2023,2023-12-09T10:18:15.404+00:00,,Pending at UA for Compliance Report,8.6,4430.0, DELHI DEVELOPMENT AUTHORITY,,Forest clearance form,,,,"Construction of approach road from main Chhatarpur road to SAARC University, CAPFIMS and other establishments at Maidangarhi, and Satbari etc ",DELHI,Saket,MADIAN GARHI,,,,Linear,5.0,3.6,8.6,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,YES,NO,2023-12-09T13:37:41.677+00:00,,,,false,"Office of the Executive Engineer, South Maintenance Division-5, Sarita Vihar New Delhi-110076",Sarita Vihar,7,Central Government (Department/Autonomous body),"Executive Engineer, SMD-5",,7,,64074,4043.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=30489956,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=26628705&refType=caf&uuid=dfa8ff86-0aac-4b41-93db-96a81af2a74b&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=26628705&refType=FC&uuid=3ff9c083-0040-443b-b5f6-f427e5458b6f&version=1.6,South,"Project area under the study is situated in southern part of Delhi fall under the Zone UC & J of Master Plan of Delhi. There are several large scale projects that are being executed in the area, but the major concern that was observed during the site visit was that these projects were lacking adequate accessibility. These projects included the development of SAARC University, Housing of CBI and CAPFIMS etc. In addition to these projects there are several plots that were allotted recently by DDA and these locations also warranted the provision of adequate infrastructure facility.;Total length of the road that are to be planned under the present study is 2.664 km ",9135.0
28442860,New,FP/DL/ROAD/454061/2023,2023-12-01T17:54:32.165+00:00,,DELISTED_BY_SYSTEM,8.0,1578500.0,Public Works Department,,Forest clearance form,,,,"C/o Flyover at Nand Nagri & Gagan Cinema junction and Underpass at Loni Chowk of Mangal Pandey Marg including Road Signages, Electrical Works, Drainage, RWH and allied works on EPC Mode (MANGAL PANDEY MARG) [Flyover project division F-31, PWD)",DELHI,Seema Puri,MANDOLI,,,0/91,Linear,7.487,0.513,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-12-22T18:30:00.000+00:00,,,,false,"ITPO Project Division, Bhairon Road T Junction Near Pragati Power Station, Ring Road New Delhi",Nand nagri,7,State Government (Department/Autonomous body),Executive Engineer,,7,,63982,85.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=28442860,0/91,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=28442692&refType=caf&uuid=4f9cb257-c34c-4d9c-a6ac-2941457ee0b9&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=28442692&refType=FC&uuid=a3b594f1-f3da-4611-9b8c-fb1939030e36&version=1.0,Shahdara,"C/o Flyover at Nand Nagri & Gagan Cinema junction and Underpass at Loni Chowk of Mangal Pandey Marg including Road Signages, Electrical Works, Drainage, RWH and allied works on EPC Mode (MANGAL PANDEY MARG) [Flyover project division F-31, PWD)",85.0
27599760,New,IA/DL/INFRA2/453608/2024,2023-11-28T10:26:48.827+00:00,,DELISTED_BY_SYSTEM,2.023,37486.0, NBCC (INDIA) LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Development of Vasant Vihar Bus Depot at vasant Vihar, New Delhi",DELHI,Vasant Vihar,MOHD. PUR MUNIRKA,,,,Non - Linear,2.023,0.0,2.023,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Not applicable as it is a building construction project,NO,NO,NO,2024-09-24T12:44:56.774+00:00,,,,,,,,,,,,,0,9250.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=27599760,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=27589234&refType=caf&uuid=1750da9f-7a5c-474b-8bf7-7af788d6afff&version=1.0,New Delhi,"The Proposed Development of Bus Depot, Vasant Vihar New Delhi, project on total area measuring 20234.3 m2 is proposed at Vasant Vihar, New Delhi. As per master plan of Delhi the project site falls under Terminal/Depot Rail/MRTS/BUS/Truck which is inconformity with the proposed project.",18650.0
26629186,New,FP/DL/ROAD/453305/2023,2023-11-24T14:45:35.294+00:00,,DELISTED_BY_SYSTEM,8.6,4430.0, DELHI DEVELOPMENT AUTHORITY,,Forest clearance form,,,,"Construction of approach road from main Chhatarpur road to SAARC University, CAPFIMS and other establishments at Maidangarhi, and Satbari etc ",DELHI,Saket,MADIAN GARHI,,,,Linear,5.0,3.6,8.6,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,YES,NO,2023-11-24T15:50:19.153+00:00,,,Non-forest Land,true,"Office of the Executive Engineer, South Maintenance Division-5, Sarita Vihar New Delhi-110076",Sarita Vihar,7,Central Government (Department/Autonomous body),"Executive Engineer, SMD-5",,7,"DDA,DDA",64074,4043.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=26629186,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=26628705&refType=caf&uuid=dfa8ff86-0aac-4b41-93db-96a81af2a74b&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59061&refId=26628705&refType=FC&uuid=13463d38-04b2-429b-ba4c-4a8607c3c77b&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=26628705&refType=FC&uuid=a7dd3d30-86de-4f71-9b42-7964f567fb3d&version=1.0,South,"Project area under the study is situated in southern part of Delhi fall under the Zone UC & J of Master Plan of Delhi. There are several large scale projects that are being executed in the area, but the major concern that was observed during the site visit was that these projects were lacking adequate accessibility. These projects included the development of SAARC University, Housing of CBI and CAPFIMS etc. In addition to these projects there are several plots that were allotted recently by DDA and these locations also warranted the provision of adequate infrastructure facility.;Total length of the road that are to be planned under the present study is 2.664 km ",9135.0
22788529,New,FP/DL/TRANS/451773/2023,2023-11-08T10:22:20.553+00:00,,Pending at UA for Compliance Report,130.5894,33306.0, POWER GRID CORPORATION OF INDIA LTD,,Forest clearance form,,,,Removal of LILO of Bawana- Mandola 400kV D/C line at Maharanibagh S/S and Extension of above LILO section from Maharanibagh upto Narela S/S so as to form 2X400kVD/C Maharanibagh- Narela line on Multicircuit tower using Twin HTLS conductor (RTM-Part G1),DELHI,Alipur,AKBARPUR MAZARA,,,,Linear,125.4014,5.188,130.5894,0.0,0.0,0.0,0.0,0.0,0,0,0,YES,,NO,NO,NO,2024-12-17T18:30:00.000+00:00,,,Degraded Forest Land,true,POWERGRID SECTOR 29 GURGAON,,6,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Chief Manager,,7,,,70525.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=22788529,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=22526963&refType=caf&uuid=5ff0ab0e-5be7-4850-a975-411622c9ff9d&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=22526963&refType=caf&uuid=34f1d3a3-6266-4ed6-b066-e1af472dbf9e&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=22526963&refType=caf&uuid=6ce461d6-fce2-4066-b447-456ad7c9f7d7&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=22526963&refType=FC&uuid=6a16f76b-d6c8-483a-a434-423fe24f1dcb&version=1.0,North,"Removal of LILO of Bawana-Mandola 400kV D/C line at Maharanibagh S/S and Extension of above LILO section from Maharanibagh upto Narela S/S to from 2x400kV D/C Maharanibagh - Narela Line on M/C tower using twin HTLS conductor under ""Transmission System Strengthening Scheme for evacution of power from Solar Energy Zone in Rajasthan.",89425.0
78880055,Amendment,IA/DL/INFRA2/483998/2024,2023-11-02T11:50:13.996+00:00,2024-10-28T12:53:27.793+00:00,ToR Granted,126.47,96396.0, INDIAN INSTITUTE OF TECHNOLOGY,Grass Roots Research and Creation India (P) Ltd.,Application for amendment in ToR (for categories A & B1)/Amendment in EC (for category B2)- Form-3,OTHER,B1,Townships/ Area Development Projects / Rehabilitation Centres,"Modification and Expansion of Indian Insititute of Technology located at Hauz Khas, Delhi by Indian Insititute of Technology ",DELHI,Mehrauli,BER SARAI,21-350/2017-IA-III,DPCC/SEIAA-IV/C-470/DL/2023,,Non - Linear,126.47,0.0,126.47,0.0,0.0,0.0,0.0,96396.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-06-28T11:00:40.614+00:00,,,,,,,,,,,,,0,7665.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=78880055,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=21339858&refType=caf&uuid=f8a963a4-43b9-4956-a942-c0f09c237e39&version=1.0,South,"There is further modification and expansion proposed in the campus, wherein, certain buildings will be demolished and redeveloped and following 3 blocks will be added:;;•	Academic Block-103 (2B+G+6);•	5 blocks of Type VI Faculty Housing (S+6);•	2 blocks of Type C Residential Quarter block(S+6);•	Electric Substation;Demolition and Redevelopment of following blocks is proposed as per C&D Rules, 2016 ;-4 blocks of  3488.024 m2 Academic Block and  3 blocks of Type C Residential Quarter block  will be demolish;-1 block of  27472m2 Academic Block-103; 2B +G+6 and 2 Type C Residential Quarter blocks of 4,769.52 m2 (S+6); will be redeveloped",6570952.0
